playername	month	year	img	char
Bill%20Skowron	2	2011	0	42275
Bill%20Skowron	3	2006	0	11021
Bill%20Skowron	3	2007	0	12046
Bill%20Skowron	3	2008	0	76960
Bill%20Skowron	3	2009	0	40016
Bill%20Skowron	3	2010	0	39740
Bill%20Skowron	3	2011	0	42016
Bill%20Skowron	4	2006	0	11021
Bill%20Skowron	4	2007	0	10724
Bill%20Skowron	4	2008	0	77298
Bill%20Skowron	4	2009	0	40298
Bill%20Skowron	4	2010	0	39773
Bill%20Skowron	4	2011	0	42176
Bill%20Skowron	5	2006	0	11684
Bill%20Skowron	5	2007	0	10873
Bill%20Skowron	5	2008	0	77298
Bill%20Skowron	5	2009	0	40298
Bill%20Skowron	5	2010	0	39438
Bill%20Skowron	5	2011	0	41753
Bill%20Skowron	6	2006	0	12333
Bill%20Skowron	6	2007	0	10757
Bill%20Skowron	6	2008	0	34778
Bill%20Skowron	6	2009	0	40184
Bill%20Skowron	6	2010	0	39318
Bill%20Skowron	6	2011	0	41873
Bill%20Skowron	7	2006	0	12308
Bill%20Skowron	7	2007	0	10890
Bill%20Skowron	7	2008	0	34778
Bill%20Skowron	7	2009	0	40549
Bill%20Skowron	7	2010	0	40225
Bill%20Skowron	7	2011	0	42517
Bill%20Skowron	8	2006	0	13206
Bill%20Skowron	8	2007	0	11202
Bill%20Skowron	8	2008	0	34862
Bill%20Skowron	8	2009	0	40327
Bill%20Skowron	8	2010	0	40225
Bill%20Skowron	8	2011	0	42493
Bill%20Skowron	9	2006	0	13206
Bill%20Skowron	9	2007	0	19738
Bill%20Skowron	9	2008	0	34961
Bill%20Skowron	9	2009	0	40327
Bill%20Skowron	9	2010	0	40225
Bill%20Skowron	9	2011	0	42493
Bill%20Skowron	10	2006	0	13313
Bill%20Skowron	10	2007	0	33445
Bill%20Skowron	10	2008	0	36542
Bill%20Skowron	10	2009	0	40363
Bill%20Skowron	10	2010	0	40225
Bill%20Skowron	10	2011	0	42493
Bill%20Skowron	11	2006	0	13313
Bill%20Skowron	11	2007	0	34053
Bill%20Skowron	11	2008	0	36542
Bill%20Skowron	11	2009	0	40363
Bill%20Skowron	11	2010	0	41598
Bill%20Skowron	11	2011	0	42493
Bill%20Skowron	12	2006	0	13244
Bill%20Skowron	12	2007	0	34053
Bill%20Skowron	12	2008	0	36566
Bill%20Skowron	12	2009	0	40218
Bill%20Skowron	12	2010	0	41598
Bill%20Skowron	12	2011	0	42493
Jim%20Slaton	1	2006	0	5673
Jim%20Slaton	1	2007	0	6096
Jim%20Slaton	1	2008	0	7479
Jim%20Slaton	1	2009	0	9078
Jim%20Slaton	1	2010	0	18384
Jim%20Slaton	1	2011	0	19674
Jim%20Slaton	2	2006	0	5673
Jim%20Slaton	2	2007	0	6096
Jim%20Slaton	2	2008	0	7463
Jim%20Slaton	2	2009	0	9078
Jim%20Slaton	2	2010	0	18384
Jim%20Slaton	2	2011	0	19674
Jim%20Slaton	3	2006	0	6518
Jim%20Slaton	3	2007	0	6096
Jim%20Slaton	3	2008	0	7463
Jim%20Slaton	3	2009	0	11030
Jim%20Slaton	3	2010	0	18384
Jim%20Slaton	3	2011	0	19674
Jim%20Slaton	4	2006	0	6630
Jim%20Slaton	4	2007	0	6096
Jim%20Slaton	4	2008	0	7463
Jim%20Slaton	4	2009	0	11030
Jim%20Slaton	4	2010	0	18372
Jim%20Slaton	4	2011	0	19674
Jim%20Slaton	5	2006	0	6630
Jim%20Slaton	5	2007	0	7135
Jim%20Slaton	5	2008	0	7463
Jim%20Slaton	5	2009	0	14698
Jim%20Slaton	5	2010	0	18372
Jim%20Slaton	5	2011	0	19650
Jim%20Slaton	6	2006	0	8245
Jim%20Slaton	6	2007	0	6049
Jim%20Slaton	6	2008	0	8239
Jim%20Slaton	6	2009	0	14698
Jim%20Slaton	6	2010	0	18180
Jim%20Slaton	6	2011	0	19714
Jim%20Slaton	7	2006	0	8245
Jim%20Slaton	7	2007	0	6284
Jim%20Slaton	7	2008	0	8638
Jim%20Slaton	7	2009	0	18758
Jim%20Slaton	7	2010	0	18180
Jim%20Slaton	7	2011	0	19964
Jim%20Slaton	8	2006	0	8245
Jim%20Slaton	8	2007	0	6274
Jim%20Slaton	8	2008	0	8359
Jim%20Slaton	8	2009	0	18758
Jim%20Slaton	8	2010	0	18180
Jim%20Slaton	8	2011	0	19964
Jim%20Slaton	9	2006	0	7233
Jim%20Slaton	9	2007	0	7428
Jim%20Slaton	9	2008	0	8340
Jim%20Slaton	9	2009	0	18478
Jim%20Slaton	9	2010	0	18180
Jim%20Slaton	9	2011	0	20257
Jim%20Slaton	10	2006	0	7233
Jim%20Slaton	10	2007	0	7428
Jim%20Slaton	10	2008	0	8661
Jim%20Slaton	10	2009	0	18478
Jim%20Slaton	10	2010	0	18180
Jim%20Slaton	10	2011	0	20257
Jim%20Slaton	11	2006	0	7233
Jim%20Slaton	11	2007	0	7428
Jim%20Slaton	11	2008	0	8661
Jim%20Slaton	11	2009	0	18478
Jim%20Slaton	11	2010	0	19485
Jim%20Slaton	11	2011	0	20257
Jim%20Slaton	12	2006	0	7239
Jim%20Slaton	12	2007	0	7428
Jim%20Slaton	12	2008	0	9078
Jim%20Slaton	12	2009	0	18478
Jim%20Slaton	12	2010	0	19485
Jim%20Slaton	12	2011	0	20004
Enos%20Slaughter	1	2006	0	10194
Enos%20Slaughter	1	2007	0	12807
Enos%20Slaughter	1	2008	1	33614
Enos%20Slaughter	1	2009	1	47756
Enos%20Slaughter	1	2010	2	53952
Enos%20Slaughter	1	2011	2	60427
Enos%20Slaughter	2	2006	0	10194
Enos%20Slaughter	2	2007	0	13737
Enos%20Slaughter	2	2008	1	34197
Enos%20Slaughter	2	2009	2	53703
Enos%20Slaughter	2	2010	2	53868
Enos%20Slaughter	2	2011	2	60601
Enos%20Slaughter	3	2006	0	10196
Enos%20Slaughter	3	2007	0	14564
Enos%20Slaughter	3	2008	1	37618
Enos%20Slaughter	3	2009	2	53497
Enos%20Slaughter	3	2010	2	53868
Enos%20Slaughter	3	2011	2	60785
Enos%20Slaughter	4	2006	0	10745
Enos%20Slaughter	4	2007	0	13442
Enos%20Slaughter	4	2008	1	40177
Enos%20Slaughter	4	2009	2	53497
Enos%20Slaughter	4	2010	2	53694
Enos%20Slaughter	4	2011	2	103007
Enos%20Slaughter	5	2006	0	10745
Enos%20Slaughter	5	2007	0	13235
Enos%20Slaughter	5	2008	1	40207
Enos%20Slaughter	5	2009	2	53497
Enos%20Slaughter	5	2010	2	53739
Enos%20Slaughter	5	2011	2	103007
Enos%20Slaughter	6	2006	0	11390
Enos%20Slaughter	6	2007	0	13740
Enos%20Slaughter	6	2008	1	40889
Enos%20Slaughter	6	2009	2	53679
Enos%20Slaughter	6	2010	2	53678
Enos%20Slaughter	6	2011	2	103119
Enos%20Slaughter	7	2006	0	11571
Enos%20Slaughter	7	2007	0	13605
Enos%20Slaughter	7	2008	1	41292
Enos%20Slaughter	7	2009	2	53679
Enos%20Slaughter	7	2010	2	54827
Enos%20Slaughter	7	2011	2	103013
Enos%20Slaughter	8	2006	0	12486
Enos%20Slaughter	8	2007	0	15022
Enos%20Slaughter	8	2008	1	41211
Enos%20Slaughter	8	2009	2	53838
Enos%20Slaughter	8	2010	2	58778
Enos%20Slaughter	8	2011	2	108243
Enos%20Slaughter	9	2006	0	12492
Enos%20Slaughter	9	2007	1	15804
Enos%20Slaughter	9	2008	1	41158
Enos%20Slaughter	9	2009	2	53838
Enos%20Slaughter	9	2010	2	58797
Enos%20Slaughter	9	2011	2	108243
Enos%20Slaughter	10	2006	0	13256
Enos%20Slaughter	10	2007	1	33411
Enos%20Slaughter	10	2008	1	47384
Enos%20Slaughter	10	2009	2	54310
Enos%20Slaughter	10	2010	2	59815
Enos%20Slaughter	10	2011	3	110433
Enos%20Slaughter	11	2006	0	14649
Enos%20Slaughter	11	2007	1	33590
Enos%20Slaughter	11	2008	1	47767
Enos%20Slaughter	11	2009	2	54310
Enos%20Slaughter	11	2010	2	60674
Enos%20Slaughter	11	2011	3	104658
Enos%20Slaughter	12	2006	0	14649
Enos%20Slaughter	12	2007	1	33590
Enos%20Slaughter	12	2008	1	47756
Enos%20Slaughter	12	2009	2	54086
Enos%20Slaughter	12	2010	2	60427
Enos%20Slaughter	12	2011	3	106473
Roy%20Smalley	1	2006	0	5597
Roy%20Smalley	1	2007	0	5856
Roy%20Smalley	1	2008	0	5856
Roy%20Smalley	1	2009	0	5179
Roy%20Smalley	1	2010	0	5233
Roy%20Smalley	1	2011	0	5116
Roy%20Smalley	2	2006	0	5597
Roy%20Smalley	2	2007	0	5856
Roy%20Smalley	2	2008	0	5564
Roy%20Smalley	2	2009	0	5179
Roy%20Smalley	2	2010	0	5233
Roy%20Smalley	2	2011	0	5116
Roy%20Smalley	3	2006	0	5597
Roy%20Smalley	3	2007	0	5856
Roy%20Smalley	3	2008	0	5564
Roy%20Smalley	3	2009	0	5179
Roy%20Smalley	3	2010	0	5233
Roy%20Smalley	3	2011	0	5008
Roy%20Smalley	4	2006	0	5856
Roy%20Smalley	4	2007	0	5856
Roy%20Smalley	4	2008	0	5564
Roy%20Smalley	4	2009	0	5179
Roy%20Smalley	4	2010	0	5233
Roy%20Smalley	4	2011	0	5008
Roy%20Smalley	5	2006	0	5856
Roy%20Smalley	5	2007	0	5856
Roy%20Smalley	5	2008	0	5564
Roy%20Smalley	5	2009	0	5179
Roy%20Smalley	5	2010	0	5233
Roy%20Smalley	5	2011	0	5008
Roy%20Smalley	6	2006	0	5856
Roy%20Smalley	6	2007	0	5856
Roy%20Smalley	6	2008	0	5226
Roy%20Smalley	6	2009	0	5179
Roy%20Smalley	6	2010	0	5233
Roy%20Smalley	6	2011	0	5008
Roy%20Smalley	7	2006	0	5856
Roy%20Smalley	7	2007	0	5856
Roy%20Smalley	7	2008	0	5226
Roy%20Smalley	7	2009	0	5175
Roy%20Smalley	7	2010	0	5233
Roy%20Smalley	7	2011	0	5008
Roy%20Smalley	8	2006	0	5856
Roy%20Smalley	8	2007	0	5856
Roy%20Smalley	8	2008	0	5257
Roy%20Smalley	8	2009	0	5175
Roy%20Smalley	8	2010	0	5233
Roy%20Smalley	8	2011	0	5008
Roy%20Smalley	9	2006	0	5856
Roy%20Smalley	9	2007	0	5856
Roy%20Smalley	9	2008	0	5257
Roy%20Smalley	9	2009	0	5233
Roy%20Smalley	9	2010	0	5233
Roy%20Smalley	9	2011	0	5008
Roy%20Smalley	10	2006	0	5856
Roy%20Smalley	10	2007	0	5856
Roy%20Smalley	10	2008	0	5257
Roy%20Smalley	10	2009	0	5233
Roy%20Smalley	10	2010	0	5116
Roy%20Smalley	10	2011	0	5008
Roy%20Smalley	11	2006	0	5856
Roy%20Smalley	11	2007	0	5856
Roy%20Smalley	11	2008	0	5179
Roy%20Smalley	11	2009	0	5233
Roy%20Smalley	11	2010	0	5116
Roy%20Smalley	11	2011	0	4697
Roy%20Smalley	12	2006	0	5856
Roy%20Smalley	12	2007	0	5856
Roy%20Smalley	12	2008	0	5179
Roy%20Smalley	12	2009	0	5233
Roy%20Smalley	12	2010	0	5116
Roy%20Smalley	12	2011	0	4697
Al%20Smith	1	2006	2	64742
Al%20Smith	1	2007	2	71042
Al%20Smith	1	2008	3	99519
Al%20Smith	1	2009	5	143397
Al%20Smith	1	2010	6	152354
Al%20Smith	1	2011	6	164100
Al%20Smith	2	2006	2	65200
Al%20Smith	2	2007	2	90283
Al%20Smith	2	2008	3	100732
Al%20Smith	2	2009	5	143919
Al%20Smith	2	2010	6	152293
Al%20Smith	2	2011	7	166220
Al%20Smith	3	2006	2	64447
Al%20Smith	3	2007	2	89999
Al%20Smith	3	2008	3	117723
Al%20Smith	3	2009	5	143803
Al%20Smith	3	2010	6	153463
Al%20Smith	3	2011	7	166622
Al%20Smith	4	2006	2	64865
Al%20Smith	4	2007	3	94637
Al%20Smith	4	2008	3	118778
Al%20Smith	4	2009	5	143798
Al%20Smith	4	2010	6	154565
Al%20Smith	4	2011	7	168198
Al%20Smith	5	2006	2	65156
Al%20Smith	5	2007	3	96163
Al%20Smith	5	2008	3	122075
Al%20Smith	5	2009	5	143612
Al%20Smith	5	2010	6	154613
Al%20Smith	5	2011	7	167311
Al%20Smith	6	2006	2	65356
Al%20Smith	6	2007	4	96242
Al%20Smith	6	2008	3	122001
Al%20Smith	6	2009	5	144095
Al%20Smith	6	2010	6	154824
Al%20Smith	6	2011	7	167311
Al%20Smith	7	2006	2	65888
Al%20Smith	7	2007	3	95865
Al%20Smith	7	2008	5	123721
Al%20Smith	7	2009	4	148155
Al%20Smith	7	2010	6	157313
Al%20Smith	7	2011	7	167273
Al%20Smith	8	2006	2	66196
Al%20Smith	8	2007	3	96941
Al%20Smith	8	2008	5	144029
Al%20Smith	8	2009	4	150736
Al%20Smith	8	2010	6	158233
Al%20Smith	8	2011	7	168948
Al%20Smith	9	2006	2	66577
Al%20Smith	9	2007	3	97640
Al%20Smith	9	2008	5	143187
Al%20Smith	9	2009	4	151213
Al%20Smith	9	2010	6	159264
Al%20Smith	9	2011	7	168466
Al%20Smith	10	2006	2	67397
Al%20Smith	10	2007	3	98162
Al%20Smith	10	2008	5	143259
Al%20Smith	10	2009	4	150002
Al%20Smith	10	2010	5	165656
Al%20Smith	10	2011	7	169391
Al%20Smith	11	2006	2	69295
Al%20Smith	11	2007	3	98571
Al%20Smith	11	2008	5	142287
Al%20Smith	11	2009	4	150717
Al%20Smith	11	2010	6	165593
Al%20Smith	11	2011	7	168765
Al%20Smith	12	2006	2	69437
Al%20Smith	12	2007	3	98975
Al%20Smith	12	2008	5	144966
Al%20Smith	12	2009	5	150628
Al%20Smith	12	2010	6	164098
Al%20Smith	12	2011	7	169027
Dave%20Smith	1	2006	0	5477
Dave%20Smith	1	2007	0	6078
Dave%20Smith	1	2008	0	7185
Dave%20Smith	1	2009	0	7939
Dave%20Smith	1	2010	0	8497
Dave%20Smith	1	2011	0	10028
Dave%20Smith	2	2006	0	5489
Dave%20Smith	2	2007	0	6631
Dave%20Smith	2	2008	0	7185
Dave%20Smith	2	2009	0	7939
Dave%20Smith	2	2010	0	8497
Dave%20Smith	2	2011	0	10247
Dave%20Smith	3	2006	0	5407
Dave%20Smith	3	2007	0	6535
Dave%20Smith	3	2008	0	7415
Dave%20Smith	3	2009	0	8136
Dave%20Smith	3	2010	0	9369
Dave%20Smith	3	2011	0	10446
Dave%20Smith	4	2006	0	5340
Dave%20Smith	4	2007	0	6431
Dave%20Smith	4	2008	0	7558
Dave%20Smith	4	2009	0	8206
Dave%20Smith	4	2010	0	9369
Dave%20Smith	4	2011	0	10446
Dave%20Smith	5	2006	0	5340
Dave%20Smith	5	2007	0	6956
Dave%20Smith	5	2008	0	7364
Dave%20Smith	5	2009	0	8471
Dave%20Smith	5	2010	0	9369
Dave%20Smith	5	2011	0	10446
Dave%20Smith	6	2006	0	5402
Dave%20Smith	6	2007	0	6956
Dave%20Smith	6	2008	0	7500
Dave%20Smith	6	2009	0	8453
Dave%20Smith	6	2010	0	9784
Dave%20Smith	6	2011	0	10446
Dave%20Smith	7	2006	0	5462
Dave%20Smith	7	2007	0	6956
Dave%20Smith	7	2008	0	8210
Dave%20Smith	7	2009	0	8497
Dave%20Smith	7	2010	0	10005
Dave%20Smith	7	2011	0	10446
Dave%20Smith	8	2006	0	5897
Dave%20Smith	8	2007	0	6943
Dave%20Smith	8	2008	0	8210
Dave%20Smith	8	2009	0	8497
Dave%20Smith	8	2010	0	10005
Dave%20Smith	8	2011	0	10499
Dave%20Smith	9	2006	0	5658
Dave%20Smith	9	2007	0	6943
Dave%20Smith	9	2008	0	8123
Dave%20Smith	9	2009	0	8497
Dave%20Smith	9	2010	0	10005
Dave%20Smith	9	2011	0	10499
Dave%20Smith	10	2006	0	5904
Dave%20Smith	10	2007	0	6969
Dave%20Smith	10	2008	0	8141
Dave%20Smith	10	2009	0	8497
Dave%20Smith	10	2010	0	10115
Dave%20Smith	10	2011	0	10499
Dave%20Smith	11	2006	0	5904
Dave%20Smith	11	2007	0	7185
Dave%20Smith	11	2008	0	8141
Dave%20Smith	11	2009	0	8497
Dave%20Smith	11	2010	0	9981
Dave%20Smith	11	2011	0	10499
Dave%20Smith	12	2006	0	5972
Dave%20Smith	12	2007	0	7185
Dave%20Smith	12	2008	0	8409
Dave%20Smith	12	2009	0	8497
Dave%20Smith	12	2010	0	10112
Dave%20Smith	12	2011	0	10499
Eddie%20Smith	1	2006	5	37801
Eddie%20Smith	1	2007	0	6935
Eddie%20Smith	1	2008	0	7072
Eddie%20Smith	1	2009	0	6991
Eddie%20Smith	1	2010	0	18626
Eddie%20Smith	1	2011	0	20554
Eddie%20Smith	2	2006	5	37801
Eddie%20Smith	2	2007	0	6935
Eddie%20Smith	2	2008	0	6973
Eddie%20Smith	2	2009	0	6991
Eddie%20Smith	2	2010	0	18626
Eddie%20Smith	2	2011	0	20554
Eddie%20Smith	3	2006	5	37801
Eddie%20Smith	3	2007	0	6935
Eddie%20Smith	3	2008	0	6973
Eddie%20Smith	3	2009	0	7007
Eddie%20Smith	3	2010	0	18626
Eddie%20Smith	3	2011	0	20554
Eddie%20Smith	4	2006	5	37801
Eddie%20Smith	4	2007	0	6935
Eddie%20Smith	4	2008	0	6973
Eddie%20Smith	4	2009	0	11720
Eddie%20Smith	4	2010	0	18626
Eddie%20Smith	4	2011	0	20554
Eddie%20Smith	5	2006	5	37801
Eddie%20Smith	5	2007	0	6864
Eddie%20Smith	5	2008	0	6973
Eddie%20Smith	5	2009	0	18731
Eddie%20Smith	5	2010	0	18626
Eddie%20Smith	5	2011	0	20554
Eddie%20Smith	6	2006	5	37801
Eddie%20Smith	6	2007	0	6864
Eddie%20Smith	6	2008	0	6973
Eddie%20Smith	6	2009	0	19010
Eddie%20Smith	6	2010	0	18626
Eddie%20Smith	6	2011	0	20554
Eddie%20Smith	7	2006	5	37801
Eddie%20Smith	7	2007	0	6864
Eddie%20Smith	7	2008	0	6967
Eddie%20Smith	7	2009	0	19010
Eddie%20Smith	7	2010	0	19086
Eddie%20Smith	7	2011	0	21134
Eddie%20Smith	8	2006	0	7846
Eddie%20Smith	8	2007	0	6864
Eddie%20Smith	8	2008	0	7160
Eddie%20Smith	8	2009	0	19010
Eddie%20Smith	8	2010	0	19086
Eddie%20Smith	8	2011	0	21134
Eddie%20Smith	9	2006	0	8285
Eddie%20Smith	9	2007	0	6864
Eddie%20Smith	9	2008	0	6989
Eddie%20Smith	9	2009	0	19010
Eddie%20Smith	9	2010	0	19086
Eddie%20Smith	9	2011	0	21134
Eddie%20Smith	10	2006	0	8285
Eddie%20Smith	10	2007	0	7102
Eddie%20Smith	10	2008	0	6989
Eddie%20Smith	10	2009	0	19010
Eddie%20Smith	10	2010	0	19086
Eddie%20Smith	10	2011	0	21134
Eddie%20Smith	11	2006	0	8370
Eddie%20Smith	11	2007	0	7072
Eddie%20Smith	11	2008	0	6989
Eddie%20Smith	11	2009	0	19010
Eddie%20Smith	11	2010	0	20554
Eddie%20Smith	11	2011	0	21134
Eddie%20Smith	12	2006	0	8370
Eddie%20Smith	12	2007	0	7072
Eddie%20Smith	12	2008	0	6991
Eddie%20Smith	12	2009	0	19010
Eddie%20Smith	12	2010	0	20554
Eddie%20Smith	12	2011	0	20887
Hal%20Smith	1	2006	0	5165
Hal%20Smith	1	2007	0	5686
Hal%20Smith	1	2008	0	5708
Hal%20Smith	1	2009	0	5334
Hal%20Smith	1	2010	0	5334
Hal%20Smith	1	2011	0	5624
Hal%20Smith	2	2006	0	5165
Hal%20Smith	2	2007	0	5686
Hal%20Smith	2	2008	0	5708
Hal%20Smith	2	2009	0	5334
Hal%20Smith	2	2010	0	5334
Hal%20Smith	2	2011	0	5624
Hal%20Smith	3	2006	0	5165
Hal%20Smith	3	2007	0	5708
Hal%20Smith	3	2008	0	5708
Hal%20Smith	3	2009	0	5334
Hal%20Smith	3	2010	0	5683
Hal%20Smith	3	2011	0	5624
Hal%20Smith	4	2006	0	5165
Hal%20Smith	4	2007	0	5708
Hal%20Smith	4	2008	0	5708
Hal%20Smith	4	2009	0	5334
Hal%20Smith	4	2010	0	5683
Hal%20Smith	4	2011	0	5624
Hal%20Smith	5	2006	0	5169
Hal%20Smith	5	2007	0	5708
Hal%20Smith	5	2008	0	5708
Hal%20Smith	5	2009	0	5334
Hal%20Smith	5	2010	0	5683
Hal%20Smith	5	2011	0	5624
Hal%20Smith	6	2006	0	5169
Hal%20Smith	6	2007	0	5708
Hal%20Smith	6	2008	0	5708
Hal%20Smith	6	2009	0	5334
Hal%20Smith	6	2010	0	5683
Hal%20Smith	6	2011	0	5624
Hal%20Smith	7	2006	0	5225
Hal%20Smith	7	2007	0	5708
Hal%20Smith	7	2008	0	5689
Hal%20Smith	7	2009	0	5334
Hal%20Smith	7	2010	0	5683
Hal%20Smith	7	2011	0	5624
Hal%20Smith	8	2006	0	5225
Hal%20Smith	8	2007	0	5708
Hal%20Smith	8	2008	0	5689
Hal%20Smith	8	2009	0	5334
Hal%20Smith	8	2010	0	5624
Hal%20Smith	8	2011	0	5624
Hal%20Smith	9	2006	0	5033
Hal%20Smith	9	2007	0	5708
Hal%20Smith	9	2008	0	5689
Hal%20Smith	9	2009	0	5334
Hal%20Smith	9	2010	0	5624
Hal%20Smith	9	2011	0	5624
Hal%20Smith	10	2006	0	5033
Hal%20Smith	10	2007	0	5708
Hal%20Smith	10	2008	0	5689
Hal%20Smith	10	2009	0	5334
Hal%20Smith	10	2010	0	5624
Hal%20Smith	10	2011	0	5624
Hal%20Smith	11	2006	0	5033
Hal%20Smith	11	2007	0	5708
Hal%20Smith	11	2008	0	5689
Hal%20Smith	11	2009	0	5334
Hal%20Smith	11	2010	0	5624
Hal%20Smith	11	2011	0	5624
Hal%20Smith	12	2006	0	5686
Hal%20Smith	12	2007	0	5708
Hal%20Smith	12	2008	0	5689
Hal%20Smith	12	2009	0	5334
Hal%20Smith	12	2010	0	5624
Hal%20Smith	12	2011	0	5624
Lee%20Smith	1	2006	0	5553
Lee%20Smith	1	2007	0	5651
Lee%20Smith	1	2008	0	5645
Lee%20Smith	1	2009	0	5689
Lee%20Smith	1	2010	0	5633
Lee%20Smith	1	2011	0	5745
Lee%20Smith	2	2006	0	5854
Lee%20Smith	2	2007	0	5651
Lee%20Smith	2	2008	0	5684
Lee%20Smith	2	2009	0	5633
Lee%20Smith	2	2010	0	5633
Lee%20Smith	2	2011	0	5745
Lee%20Smith	3	2006	0	5854
Lee%20Smith	3	2007	0	5651
Lee%20Smith	3	2008	0	5684
Lee%20Smith	3	2009	0	5649
Lee%20Smith	3	2010	0	5745
Lee%20Smith	3	2011	0	5745
Lee%20Smith	4	2006	0	5854
Lee%20Smith	4	2007	0	5544
Lee%20Smith	4	2008	0	5684
Lee%20Smith	4	2009	0	5649
Lee%20Smith	4	2010	0	5745
Lee%20Smith	4	2011	0	5745
Lee%20Smith	5	2006	0	5418
Lee%20Smith	5	2007	0	5544
Lee%20Smith	5	2008	0	5788
Lee%20Smith	5	2009	0	5627
Lee%20Smith	5	2010	0	5745
Lee%20Smith	5	2011	0	5745
Lee%20Smith	6	2006	0	5370
Lee%20Smith	6	2007	0	5544
Lee%20Smith	6	2008	0	5796
Lee%20Smith	6	2009	0	5627
Lee%20Smith	6	2010	0	5745
Lee%20Smith	6	2011	0	5889
Lee%20Smith	7	2006	0	5370
Lee%20Smith	7	2007	0	5544
Lee%20Smith	7	2008	0	5683
Lee%20Smith	7	2009	0	5627
Lee%20Smith	7	2010	0	5745
Lee%20Smith	7	2011	0	5889
Lee%20Smith	8	2006	0	5370
Lee%20Smith	8	2007	0	5544
Lee%20Smith	8	2008	0	5683
Lee%20Smith	8	2009	0	5627
Lee%20Smith	8	2010	0	5745
Lee%20Smith	8	2011	0	5889
Lee%20Smith	9	2006	0	5476
Lee%20Smith	9	2007	0	5461
Lee%20Smith	9	2008	0	5683
Lee%20Smith	9	2009	0	5627
Lee%20Smith	9	2010	0	5745
Lee%20Smith	9	2011	0	5889
Lee%20Smith	10	2006	0	5476
Lee%20Smith	10	2007	0	5461
Lee%20Smith	10	2008	0	5683
Lee%20Smith	10	2009	0	5627
Lee%20Smith	10	2010	0	5745
Lee%20Smith	10	2011	0	6049
Lee%20Smith	11	2006	0	5476
Lee%20Smith	11	2007	0	5448
Lee%20Smith	11	2008	0	5689
Lee%20Smith	11	2009	0	5633
Lee%20Smith	11	2010	0	5745
Lee%20Smith	11	2011	0	6049
Lee%20Smith	12	2006	0	5602
Lee%20Smith	12	2007	0	5448
Lee%20Smith	12	2008	0	5689
Lee%20Smith	12	2009	0	5633
Lee%20Smith	12	2010	0	5745
Lee%20Smith	12	2011	0	6049
Lonnie%20Smith	1	2006	5	37801
Lonnie%20Smith	1	2007	0	18908
Lonnie%20Smith	1	2008	0	39402
Lonnie%20Smith	1	2009	0	42863
Lonnie%20Smith	1	2010	0	50666
Lonnie%20Smith	1	2011	1	64583
Lonnie%20Smith	2	2006	0	9048
Lonnie%20Smith	2	2007	0	18908
Lonnie%20Smith	2	2008	0	39402
Lonnie%20Smith	2	2009	0	44779
Lonnie%20Smith	2	2010	1	57542
Lonnie%20Smith	2	2011	1	64954
Lonnie%20Smith	3	2006	0	12887
Lonnie%20Smith	3	2007	0	18908
Lonnie%20Smith	3	2008	0	39523
Lonnie%20Smith	3	2009	0	49778
Lonnie%20Smith	3	2010	1	58577
Lonnie%20Smith	3	2011	1	65053
Lonnie%20Smith	4	2006	0	14317
Lonnie%20Smith	4	2007	0	18158
Lonnie%20Smith	4	2008	0	44715
Lonnie%20Smith	4	2009	0	49778
Lonnie%20Smith	4	2010	1	58577
Lonnie%20Smith	4	2011	1	64984
Lonnie%20Smith	5	2006	0	15061
Lonnie%20Smith	5	2007	0	17982
Lonnie%20Smith	5	2008	0	44715
Lonnie%20Smith	5	2009	0	49675
Lonnie%20Smith	5	2010	1	58276
Lonnie%20Smith	5	2011	1	64984
Lonnie%20Smith	6	2006	0	18498
Lonnie%20Smith	6	2007	0	18076
Lonnie%20Smith	6	2008	0	44713
Lonnie%20Smith	6	2009	0	49675
Lonnie%20Smith	6	2010	1	58046
Lonnie%20Smith	6	2011	1	65102
Lonnie%20Smith	7	2006	0	18498
Lonnie%20Smith	7	2007	0	18304
Lonnie%20Smith	7	2008	0	44785
Lonnie%20Smith	7	2009	0	50064
Lonnie%20Smith	7	2010	1	63501
Lonnie%20Smith	7	2011	1	65323
Lonnie%20Smith	8	2006	0	15488
Lonnie%20Smith	8	2007	0	18706
Lonnie%20Smith	8	2008	0	44886
Lonnie%20Smith	8	2009	0	50022
Lonnie%20Smith	8	2010	1	63111
Lonnie%20Smith	8	2011	1	65323
Lonnie%20Smith	9	2006	0	15352
Lonnie%20Smith	9	2007	0	18905
Lonnie%20Smith	9	2008	0	44715
Lonnie%20Smith	9	2009	0	50134
Lonnie%20Smith	9	2010	1	63092
Lonnie%20Smith	9	2011	1	65323
Lonnie%20Smith	10	2006	0	17058
Lonnie%20Smith	10	2007	0	33293
Lonnie%20Smith	10	2008	0	44715
Lonnie%20Smith	10	2009	0	50897
Lonnie%20Smith	10	2010	1	63137
Lonnie%20Smith	10	2011	1	65281
Lonnie%20Smith	11	2006	0	17933
Lonnie%20Smith	11	2007	0	33293
Lonnie%20Smith	11	2008	0	44998
Lonnie%20Smith	11	2009	0	50838
Lonnie%20Smith	11	2010	1	64740
Lonnie%20Smith	11	2011	1	65281
Lonnie%20Smith	12	2006	0	18864
Lonnie%20Smith	12	2007	0	33345
Lonnie%20Smith	12	2008	0	44998
Lonnie%20Smith	12	2009	0	50838
Lonnie%20Smith	12	2010	1	64740
Lonnie%20Smith	12	2011	1	65281
Ozzie%20Smith	1	2006	0	9580
